294286.5991972446,2762318.7154994453,35R
303539.4420231091,2772177.315223089,35R
288668.3666272734,2756342.147608807,35R
302102.34440863424,2770644.8554096264,35R
283101.5587432587,2750427.295345437,35R
306604.78055538744,2775447.6409204123,35R
286547.093960382,2754087.4293070226,35R
292211.81096683006,2760110.7652089046,35R
292682.98223266425,2760612.091271675,35R
293011.108474122,2760961.2471307144,35R
279631.8952804961,2746744.216436049,35R
291294.73161166534,2759135.13695046,35R
294597.0934478375,2762649.2214194615,35R
291634.2230666647,2759496.280338152,35R
271293.90225848445,2737904.326039092,35R
293228.13912158937,2761192.2006583572,35R
293577.17991816136,2761563.6553610642,35R
306488.90756316844,2775323.980040659,35R
292723.12622087006,2760654.80678162,35R
280598.8453955937,2747770.372296786,35R
299457.04463559133,2767825.2526198523,35R
294559.73227644863,2762609.4511267412,35R
293335.00918101915,2761305.930527277,35R
283683.9078756444,2751045.728084592,35R
294644.6157278037,2762699.808485891,35R
289659.66836030904,2757396.157723153,35R
294044.146810662,2762060.651994084,35R
293104.9438011269,2761061.100843752,35R
291603.21157159307,2759463.2899256265,35R
288493.6148939278,2756156.36427214,35R
286397.5669214795,2753928.5339521486,35R
278880.9710552299,2745947.457504564,35R
289952.304834786,2757707.348316844,35R
292612.0366277612,2760536.6019629417,35R
291360.9677158637,2759205.5953872246,35R
292622.4064385998,2760547.6358362082,35R
292694.27596270444,2760624.1084124846,35R
286592.8249177956,2754136.0264488063,35R
300903.7510240311,2769367.0870831544,35R
292810.6002467751,2760747.8854333046,35R
293300.7206107669,2761269.440749767,35R
292108.9270421379,2760001.303424247,35R
288555.3589837507,2756222.0053134384,35R
299257.3498855909,2767612.4644067427,35R
289871.26360990905,2757621.1668774555,35R
288679.97548397107,2756354.4895447497,35R
267519.88713091763,2733908.2010377995,35R
291792.87228994304,2759665.0567452614,35R
292180.8022098134,2760077.773662307,35R
299270.78613964736,2767626.781355968,35R
290075.76495109446,2757838.642004017,35R
293792.75462530425,2761793.0871274034,35R
301712.74891681806,2770229.488619029,35R
271375.9961520648,2737991.2863211385,35R
279026.5535328178,2746101.9161793017,35R
311193.2594184822,2780346.993791074,35R
264187.85874772875,2730382.683543766,35R
291788.5595463937,2759660.46862769,35R
306560.62407172105,2775400.516291972,35R
293410.0532983213,2761385.7931448887,35R
292404.226258334,2760315.48894912,35R
291656.0953241332,2759519.548447168,35R
292733.70119464665,2760666.0592219536,35R
280094.60888270114,2747235.235660738,35R
291102.5917709353,2758930.7544351732,35R
291958.19198257365,2759840.935473252,35R
264172.4946948744,2730366.43296114,35R
306527.73702856613,2775365.418912658,35R
292376.0933193479,2760285.555875924,35R
294090.44133581547,2762109.9263208658,35R
278733.9449274916,2745791.4719553054,35R
291281.6896950996,2759121.263771587,35R
278928.6072298951,2745997.997547654,35R
294921.83923923736,2762994.9207774,35R
275072.9788784456,2741908.9671663204,35R
299462.68564121856,2767831.263623359,35R
283252.0861267999,2750587.1424511345,35R
292076.9936785129,2759967.328894885,35R
294460.06722676475,2762503.3610269907,35R
292842.1193565804,2760781.4244560157,35R
289715.854755603,2757455.905023917,35R
291030.2939727242,2758853.852158588,35R
276148.8784043278,2743049.664095409,35R
285945.3682195477,2753448.0342125357,35R
304216.8249180281,2772899.8112812764,35R
291790.7159185237,2759662.7626863285,35R
291495.1836264079,2759348.370155972,35R
292782.0583810514,2760717.5146462275,35R
304826.29630429076,2773549.9627174535,35R
300534.49050509103,2768973.5005255295,35R
292838.01264078624,2760777.0545472084,35R
292784.4197631596,2760720.027335285,35R
307206.958867469,2776090.341574152,35R
285951.4319989763,2753454.4771922412,35R
292345.90674656077,2760253.43796264,35R
279092.91338490194,2746172.3235747097,35R
285606.19876384083,2753087.667838321,35R
287147.6342372603,2754725.6458433475,35R
294295.7346107858,2762328.439387831,35R
293224.7512813286,2761188.595400585,35R
293761.8560206595,2761760.201726479,35R
294112.30537663033,2762133.197835152,35R
290763.68894042715,2758570.277870498,35R
299609.9654391627,2767988.2061805623,35R
306617.89425587154,2775461.636193933,35R
274362.5134563134,2741155.8539966163,35R
301625.8044178982,2770136.7975694016,35R
290753.5215844378,2758559.463685763,35R
292160.47188535356,2760056.14347607,35R
301589.81643693,2770098.431486719,35R
278497.50276326237,2745540.631673971,35R
268022.50530310994,2734440.2180955713,35R
306702.4155161296,2775551.840371667,35R
291811.252760333,2759684.6108785905,35R
306349.77527101897,2775175.500659784,35R
262571.964680625,2728673.8336455794,35R
287723.04907321616,2755337.236707326,35R
280609.23419624055,2747781.398330519,35R
294234.14730588003,2762262.885186696,35R
292002.242301311,2759887.8003455526,35R
291533.8972680901,2759389.5532964976,35R
285744.64368379395,2753234.761967548,35R
292735.44657702337,2760667.9164215247,35R
289952.304834786,2757707.348316844,35R
269487.7858296739,2735991.522989828,35R
298400.96224468155,2766700.0285979477,35R
285544.4269267249,2753022.03825507,35R
262842.0810380955,2728959.4488339387,35R
292252.67658761755,2760154.2442275784,35R
280798.904075197,2747982.7065060893,35R
279099.60077485495,2746179.418908829,35R
301353.8902914562,2769846.9225570587,35R
270890.7313116046,2737477.2774285735,35R
291246.3634283471,2759083.686081285,35R
278064.7237679991,2745081.5309217507,35R
299327.71041969967,2767687.43726126,35R
283807.2803133755,2751176.754695909,35R
305872.72757247905,2774666.437979465,35R
279621.50494047324,2746733.19103522,35R
294744.68851232977,2762806.336794877,35R
292725.07694547455,2760656.8824739633,35R
292339.23282560485,2760246.337071238,35R
299231.0926983481,2767584.486279742,35R
294039.11700878816,2762055.298472319,35R
303605.55377288396,2772247.8253409406,35R
292139.9361399247,2760034.294829679,35R
308865.2718466165,2777860.677696223,35R
286325.62830142106,2753852.089952238,35R
292041.7743860682,2759929.858668903,35R
273456.63930387155,2740195.764555153,35R
291020.53781664395,2758843.474746011,35R
291133.6056384738,2758963.743865377,35R
297559.0302771084,2765803.157174505,35R
287693.2520437479,2755305.5645258697,35R
283194.09647684987,2750525.56184085,35R
291986.737444398,2759871.304770427,35R
290929.03463450476,2758746.1458326085,35R
294695.93529610045,2762754.438308433,35R
293197.34050917847,2761159.425614464,35R
290486.5971663141,2758275.5663655545,35R
290501.592054648,2758291.5143064824,35R
285780.82183095627,2753273.201017795,35R
291092.4249413153,2758919.940032553,35R
306630.90547931625,2775475.5221403516,35R
303561.2743498654,2772200.599928603,35R
271693.44378574647,2738327.5657479386,35R
292488.8296959193,2760405.5069604577,35R
303773.2388483423,2772426.670869336,35R
302768.7035707034,2771355.373816948,35R
293649.0389442217,2761640.1322888024,35R
292638.8338280458,2760565.1152533526,35R
277841.5320771679,2744844.780947446,35R
282714.2228007156,2750016.001284626,35R
291786.81391129165,2759658.6115328167,35R
290661.09035119833,2758461.153215191,35R
292607.92976743693,2760532.232114027,35R
293251.44330851943,2761217.0004815552,35R
264195.79854640865,2730391.081501504,35R
294480.3903984765,2762524.994178394,35R
307308.37501632096,2776198.5905011306,35R
292263.04696835065,2760165.2778647235,35R
284623.5363088129,2752043.7381370203,35R
291594.58583160443,2759454.113795214,35R
293092.8294692151,2761048.209413961,35R
291422.68478478363,2759271.247606808,35R
291682.7937552759,2759547.9508748,35R
278716.35095879197,2745772.806174922,35R
294726.82948169345,2762787.3255423107,35R
292259.9666589587,2760162.000546049,35R
300393.3845850306,2768823.1070796154,35R
262420.34819189913,2728513.5246612215,35R
263877.68363241694,2730054.620879184,35R
290351.5389191881,2758131.9263050645,35R
291620.873765612,2759482.0791597366,35R
291431.3107513821,2759280.4236433837,35R
283202.93890329544,2750534.9517784636,35R
306796.0535388959,2775651.7762052775,35R
304826.29630429076,2773549.9627174535,35R
292766.1446967744,2760700.5813161437,35R
294552.23948831804,2762601.475227065,35R
278597.82194789464,2745647.058261566,35R
286705.8663671544,2754256.1547792377,35R
263409.4032577183,2729559.3751571826,35R
292500.0210880898,2760417.414716798,35R
263569.8659462687,2729729.072472183,35R
282695.3027018579,2749995.9117700164,35R
293629.1238075929,2761618.937221719,35R
306793.6972376506,2775649.261401646,35R
293217.8729335787,2761181.2756370422,35R
308769.51302631554,2777758.432937926,35R
293418.6766437363,2761394.970267473,35R
308477.7215208556,2777446.8908048626,35R
292090.1366894947,2759981.3119731047,35R
291336.62987641676,2759179.705975876,35R
304221.334417289,2772904.621461376,35R
301267.4536663776,2769754.780022343,35R
291308.0815780819,2759149.3378533646,35R
272725.40414212784,2739420.8986983085,35R
294921.83923923736,2762994.9207774,35R
282820.2360444814,2750128.568489953,35R
292310.6889021954,2760215.967136774,35R
291713.4968164032,2759580.613722354,35R
291651.7824904197,2759514.9603669364,35R
274233.91940737294,2741019.552690038,35R
292123.1994597111,2760016.4882026264,35R
293166.6444143964,2761126.7598805805,35R
292057.58715307264,2759946.6820259527,35R
292210.37347803276,2760109.2357981144,35R
292221.9760571658,2760121.5803318066,35R
291797.39039918355,2759669.863345885,35R
291958.19198257365,2759840.935473252,35R
291770.07632755174,2759640.805280006,35R
277800.5767665167,2744801.338918551,35R
301271.4525391668,2769759.0428336672,35R
291779.72868168383,2759651.0739144315,35R
262732.55063632154,2728843.6318303877,35R
294418.90747815894,2762459.5485128686,35R
294706.3017999227,2762765.4735529055,35R
292607.92976743693,2760532.232114027,35R
291564.909091686,2759422.543572979,35R
315825.84483832645,2785298.3647555923,35R
280506.1683408092,2747672.0116402516,35R
297676.6015801291,2765928.3907981324,35R
312960.6788718387,2782235.451082542,35R
300010.66038097226,2768415.214994156,35R
289381.19448901096,2757100.0456143715,35R
284311.02708945086,2751711.789921427,35R
306524.8683689049,2775362.35746232,35R
278119.4658066126,2745139.6000835286,35R
305716.57288311055,2774499.814981588,35R
291564.909091686,2759422.543572979,35R
295199.05097762623,2763290.0379542075,35R
289161.3653696963,2756866.305096966,35R
306679.36437277764,2775527.2391865468,35R
291010.37085957226,2758832.660396152,35R
306253.15955667524,2775072.3967878036,35R
289592.7987317414,2757325.051049067,35R
262353.20264720614,2728442.531129404,35R
291039.1258488458,2758863.2464530594,35R
293885.244259431,2761891.5251847315,35R
290435.24454884813,2758220.950237156,35R
289346.37158265675,2757063.018291773,35R
294521.54975952866,2762568.8068532906,35R
301343.5343626003,2769835.8829161385,35R
271592.504912885,2738220.636509353,35R
306484.80945297016,2775319.60655061,35R
293641.23714535206,2761631.829063648,35R
302111.878952709,2770655.0210873783,35R
305947.0124385628,2774745.704721366,35R
294583.13435387326,2762634.362178836,35R
292930.4131221493,2760875.3777539884,35R
286655.7173098001,2754202.8613844,35R
304441.0662181844,2773139.010004479,35R
278278.8531062361,2745308.6784594124,35R
301610.32243342523,2770120.292492312,35R
283551.79399197607,2750905.421478575,35R
294275.205573684,2762306.5879606847,35R
292511.21246110555,2760429.322481073,35R
278007.20297925954,2745020.514841552,35R
292749.71762721165,2760683.101766443,35R
292059.4353960716,2759948.648393396,35R
282063.1961982009,2749324.781992365,35R
289752.31916016643,2757494.680801077,35R
292191.172704516,2760088.8072522385,35R
290854.2701422556,2758666.6227139044,35R
282414.06547470886,2749697.301244024,35R
276749.852494435,2743686.9446002794,35R
270447.2561977699,2737007.5791565664,35R
285493.0356047442,2752967.4381187866,35R
313271.6110416983,2782567.7513354844,35R
285986.4784788919,2753491.715476132,35R
292682.98223266425,2760612.091271675,35R
287024.4272532232,2754594.7025791784,35R
293254.9337963227,2761220.7149954843,35R
291739.3735319489,2759608.142322486,35R
282730.88066883467,2750033.688810589,35R
297100.9333680302,2765315.2352792895,35R
290325.3485944478,2758104.072282277,35R
293977.42463397735,2761989.636019718,35R
267599.55417936505,2733992.524217878,35R
291731.15871270525,2759599.4030797565,35R
283692.02996559726,2751054.353973856,35R
291309.8273409074,2759151.194895348,35R
291731.15871270525,2759599.4030797565,35R
289733.1111751712,2757474.255240391,35R
262522.45763420616,2728621.4877009317,35R
285883.80512508255,2753382.6217188295,35R
306476.4083189532,2775310.6408994,35R
302641.99807899096,2771220.263813865,35R
294726.82948169345,2762787.3255423107,35R
301096.9353396271,2769573.0103290817,35R
294559.73227644863,2762609.4511267412,35R
292270.9530891498,2760173.6896520746,35R
293233.5801946961,2761197.9909223653,35R
292223.92693128204,2760123.655962203,35R
290488.3431482288,2758277.423316849,35R
296522.4438352217,2764699.1505523394,35R
276657.5330857462,2743589.0427134917,35R
299878.36301437544,2768274.2255373574,35R
295050.850387402,2763132.2627431643,35R
294891.15124784457,2762962.25168277,35R
281525.9556763824,2748754.4450319344,35R
300587.30188964424,2769029.7890980984,35R
290722.8140194785,2758526.8027028525,35R
289955.07809089957,2757710.2974989153,35R
290609.5336964085,2758406.3180540157,35R
291072.29662599077,2758898.529719376,35R
293751.69332473574,2761749.3856111798,35R
295003.8442341065,2763082.220758801,35R
293092.0081577642,2761047.3354190583,35R
288421.6992477288,2756079.910783206,35R
279099.60077485495,2746179.418908829,35R
289974.2854250906,2757730.7233288144,35R
291614.4044791501,2759475.1970542534,35R
292581.33778441034,2760503.9373681718,35R
294706.3017999227,2762765.4735529055,35R
289692.743408196,2757431.32887059,35R
295240.0005473108,2763333.633982479,35R
304005.69485147914,2772674.6088595777,35R
291164.3112764604,2758996.405645943,35R
291233.1160291539,2759069.5944677754,35R
291149.42060044385,2758980.5663134716,35R
305802.1305446509,2774591.1075711115,35R
301548.7017189752,2770054.60025174,35R
280269.583937526,2747420.9269324727,35R
291127.3412598544,2758957.0804325184,35R
290085.00895934115,2757848.4726848914,35R
279399.1888939669,2746497.2927335016,35R
292396.4229735185,2760307.1863398505,35R
295844.25905893854,2763976.988274061,35R
283735.72458126274,2751100.7591452305,35R
291565.83328284894,2759423.526727848,35R
292663.57750549325,2760591.443657709,35R
292868.81294635974,2760809.8288893257,35R
263337.2144146756,2729483.0336891697,35R
293398.8634640921,2761373.8847428537,35R
289038.1962056672,2756735.346205138,35R
302813.7059778264,2771403.362164899,35R
299425.96773508826,2767792.1374915685,35R
292028.631277908,2759915.875630936,35R
301199.98513395933,2769682.858898643,35R
293472.67495271435,2761452.436642352,35R
302646.3036459986,2771224.8549135523,35R
293566.81162201543,2761552.620859971,35R
293874.8764521832,2761880.490480915,35R
292727.0276694973,2760658.958166549,35R
282912.88055617944,2750226.942539906,35R
291184.64469658124,2759018.034550177,35R
293279.36715874623,2761246.7166146305,35R
291276.96584489214,2759116.2388433106,35R
291739.3735319489,2759608.142322486,35R
292740.27204352245,2760673.05103311,35R
292560.7006883,2760481.978928335,35R
290743.1488110453,2758548.431039383,35R
292612.0366277612,2760536.6019629417,35R
292119.2976508059,2760012.3369669677,35R
292537.0860208004,2760456.852388497,35R
291228.80291665386,2759065.0065029827,35R
293154.5301968469,2761113.8684033863,35R
272124.8886579989,2738784.640766107,35R
289336.2020264222,2757052.2050173082,35R
293097.8599995995,2761053.5626336774,35R
294234.14730588003,2762262.885186696,35R
287168.59666321205,2754747.9248590926,35R
290897.3009089889,2758712.392158008,35R
290476.2239700441,2758264.5338941854,35R
271315.84213122295,2737927.5663247635,35R
294365.84078598674,2762403.062213336,35R
292143.6325788606,2760038.2275840584,35R
293663.20534466836,2761655.2092075115,35R
295907.062609265,2764043.8599919053,35R
297702.6598539404,2765956.1477590594,35R
291739.3735319489,2759608.142322486,35R
271183.4807651324,2737787.3612955716,35R
268740.55371669086,2735200.362845076,35R
257631.6239782008,2723452.8410809184,35R
306059.3090461398,2774865.534844135,35R
264204.7694764025,2730400.5701077324,35R
292489.03504273697,2760405.7254513283,35R
277831.34472462104,2744833.9750058968,35R
291405.0220557945,2759252.4585942235,35R
272704.7047190796,2739398.965924644,35R
271376.20215804846,2737991.5045406865,35R
291147.26401697076,2758978.2723423447,35R
295683.8609731775,2763806.2042907844,35R
278011.7305729196,2745025.317530927,35R
290003.8666638433,2757762.181337014,35R
286109.80771325494,2753622.7599039525,35R
294112.30537663033,2762133.197835152,35R
270860.6521705523,2737445.418301329,35R
289531.68073237035,2757260.0613250113,35R
292698.3827687914,2760628.4782838747,35R
292845.9180663936,2760785.4666226143,35R
291237.53183186456,2759074.2916710447,35R
270098.6361549921,2736638.375351035,35R
299957.2289777739,2768358.2726058452,35R
301292.3696798092,2769781.3406326836,35R
292382.35650236905,2760292.219803938,35R
283264.62992003735,2750600.463107289,35R
292132.02986074396,2760025.8831079407,35R
305576.8091944968,2774350.686545181,35R
291441.6824342603,2759291.4567412157,35R
276657.5330857462,2743589.0427134917,35R
304573.16818028654,2773279.928866034,35R
284902.2121011126,2752339.766859214,35R
289928.57804004406,2757682.116445644,35R
295964.7346179961,2764105.2685552393,35R
293131.73898093635,2761089.614971519,35R
306347.4188073336,2775172.9859240325,35R
292350.219122633,2760258.026232432,35R
307105.7460150409,2775982.311994332,35R
306693.7073160665,2775542.54658659,35R
292491.19118393486,2760408.0196056305,35R
290383.6861157805,2758166.1158118933,35R
290307.4774892115,2758085.06603278,35R
288222.38604946196,2755868.027103012,35R
303642.8630521157,2772287.617221423,35R
294479.77454571775,2762524.338627966,35R
292571.1732526752,2760493.1220138343,35R
294197.2972907268,2762223.662038211,35R
290512.58143730817,2758303.2021900215,35R
302294.5704159444,2770849.8097170363,35R
292694.27596270444,2760624.1084124846,35R
292020.82754494244,2759907.573207321,35R
299056.82844675716,2767398.8044366045,35R
290620.5228979077,2758418.0060125273,35R
299081.65036145493,2767425.2522321357,35R
291490.97337570484,2759343.891358609,35R
295907.062609265,2764043.8599919053,35R
293156.583455639,2761116.0533988653,35R
270217.42039370455,2736764.1700160936,35R
288277.8655893194,2755927.004783189,35R
278160.7278328624,2745183.3703831052,35R
307176.32882917754,2776057.6483420073,35R
287158.01270161406,2754736.676136903,35R
293017.78170926747,2760968.348306307,35R
292680.82615471154,2760609.7970911674,35R
290139.95918352983,2757906.910732607,35R
293926.0994188999,2761935.0085394657,35R
294614.74755334645,2762668.0140062203,35R
306756.40609504306,2775609.4619484195,35R
292078.22583691415,2759968.639808003,35R
299087.4968317208,2767431.48167731,35R
293238.5079551102,2761203.234936672,35R
291594.58583160443,2759454.113795214,35R
291944.8433425718,2759826.7340210555,35R
292224.64567423065,2760124.420668199,35R
292050.60489703075,2759939.2535286793,35R
292934.21178065415,2760879.419941852,35R
286829.182092263,2754387.204783373,35R
291303.56313095894,2759144.5313926577,35R
293308.6254767523,2761277.853057129,35R
292552.8975902132,2760473.6762416973,35R
293854.2434402852,2761858.5303480783,35R
292079.14995556325,2759969.622992905,35R
293002.27926022885,2760951.8517335006,35R
293542.5846480717,2761526.8372998475,35R
292735.85725516203,2760668.353409688,35R
313083.395500037,2782366.598455563,35R
293089.4415588152,2761044.6041852618,35R
290564.3442627365,2758358.2555011148,35R
295660.7707128932,2763781.6193992095,35R
292180.8022098134,2760077.773662307,35R
301717.0550999645,2770234.0794619187,35R
292273.21197905124,2760176.0930206166,35R
293016.6523930297,2760967.1465687,35R
293467.2340786798,2761446.6462958185,35R
271592.504912885,2738220.636509353,35R
303117.1309203829,2771726.9316426073,35R
293026.6109022204,2760977.7437121994,35R
285955.7485843116,2753459.0637215744,35R
285935.1933906429,2753437.223116186,35R
291878.8185149168,2759756.4916195683,35R
292968.2969419826,2760915.6904252316,35R
302840.4612473872,2771431.8928844533,35R
282714.2228007156,2750016.001284626,35R
292252.67658761755,2760154.2442275784,35R
301309.4929752146,2769799.5942439334,35R
290281.28698826046,2758057.2120829043,35R
292550.74146936287,2760471.3820789643,35R
292829.59386534255,2760768.096237495,35R
262493.475213801,2728590.8435817314,35R
293229.26840128563,2761193.4024111107,35R
293330.6974545293,2761301.341988281,35R
282583.73470906715,2749877.4495983566,35R
289725.6128555856,2757466.2816321133,35R
292718.1980719078,2760649.5629283516,35R
292396.4229735185,2760307.1863398505,35R
291907.4670056503,2759786.9700149307,35R
306274.8802882751,2775095.5759727103,35R
292744.5841595082,2760677.639410669,35R
292711.5245309331,2760642.461879505,35R
294839.62794119585,2762907.402701998,35R
286263.8632289042,2753786.4575775377,35R
294080.1765026741,2762099.0007377756,35R
291262.6915811559,2759101.05482949,35R
287373.79883655556,2754966.0204096674,35R
292817.47902311664,2760755.2050192086,35R
293197.34050917847,2761159.425614464,35R
305822.11091361486,2774612.427465394,35R
294466.12312798173,2762509.8072663313,35R
302395.8584175889,2770957.8079275494,35R
290708.74394996057,2758511.837657018,35R
294285.36745511554,2762317.404413777,35R
294216.08158627024,2762243.656000061,35R
301705.3668819262,2770221.618605415,35R
304478.7806292976,2773179.2411862933,35R
285657.5892007788,2753142.2683397387,35R
298535.95668494527,2766843.8469656236,35R
278582.4912173083,2745630.7940553506,35R
294691.8297454821,2762750.067916471,35R
291900.79263729876,2759779.869308859,35R
291759.9105349302,2759629.990447998,35R
292112.31546063995,2760004.908442407,35R
289408.10764089803,2757128.662653584,35R
292666.246942277,2760594.2840687963,35R
292511.8284994308,2760429.977954566,35R
283275.22015309276,2750611.7092426936,35R
291205.4915213231,2759040.209666015,35R
268235.00129925983,2734665.160046278,35R
283313.67386576795,2750652.544783672,35R
278942.18810657423,2746012.4063979024,35R
289185.7112941225,2756892.1911630095,35R
310185.77950768673,2779270.841116681,35R
259912.4012530173,2725862.522124111,35R
292711.5245309331,2760642.461879505,35R
309940.5408387602,2779008.9216452264,35R
302717.4476016946,2771300.717542648,35R
291761.8615468605,2759632.066021311,35R
294378.97919481597,2762417.0471992665,35R
290609.7391022134,2758406.5365204597,35R
288155.19353392476,2755796.5988389156,35R
278870.57953301497,2745936.4325895193,35R
298642.2269349153,2766957.0664994293,35R
280162.08952425444,2747306.8482943033,35R
294839.62794119585,2762907.402701998,35R
292560.7006883,2760481.978928335,35R
278908.4416341942,2745976.6026093685,35R
285297.8477019393,2752760.0683118347,35R
280899.18827567965,2748089.1474733935,35R
304544.5753539017,2773249.427325948,35R
271249.7132805869,2737857.5182297747,35R
300597.65902348363,2769040.8282371648,35R
287574.37082408293,2755179.2039997214,35R
310288.17285540723,2779380.2032192936,35R
272653.3163198364,2739344.5160187553,35R
260664.1309944382,2726656.986761454,35R
292007.68439469277,2759893.590186789,35R
278100.01802906033,2745118.9702284057,35R
292052.96654329065,2759941.7661082945,35R
293529.0339285569,2761512.4160027998,35R
294448.2633353685,2762490.796329889,35R
292994.4766891871,2760943.5488284486,35R
293905.5692199505,2761913.1575941932,35R
293839.3588887509,2761842.6884779846,35R
312459.14375916886,2781699.496192314,35R
292416.9579135693,2760329.0353198964,35R
291739.3735319489,2759608.142322486,35R
291996.18411656056,2759881.3550527976,35R
290589.81470915966,2758385.3452877854,35R
292783.18773781834,2760718.7163670375,35R
291767.91994861903,2759638.511224185,35R
279004.43343388033,2746078.4471084066,35R
308007.07882956346,2776944.4327396625,35R
294088.49101876013,2762107.850459564,35R
292823.5364470359,2760761.6506271884,35R
291716.88543973875,2759584.2186556747,35R
291903.1543376477,2759782.3818660695,35R
292899.5104398544,2760842.494043478,35R
292072.8864821649,2759962.9591851844,35R
294726.82948169345,2762787.3255423107,35R
282739.6208914225,2750042.969309549,35R
282102.9938583748,2749367.033935601,35R
293694.7203427317,2761688.7499346705,35R
285524.0760112867,2753000.4165812726,35R
285257.65821447165,2752717.371613179,35R
291541.701581908,2759397.8554795496,35R
291890.9350962007,2759769.3821173585,35R
280413.5928459262,2747573.7606867873,35R
292640.9899198466,2760567.4094281225,35R
283296.60620284564,2750634.419906466,35R
292211.81096683006,2760110.7652089046,35R
293436.231276026,2761413.6522815977,35R
257363.36153664184,2723169.4917398915,35R
291862.5945828003,2759739.2314760657,35R
291624.1597499368,2759485.5748333763,35R
294800.1127790853,2762865.337362947,35R
289448.47716148524,2757171.5882981075,35R
292826.1031503935,2760764.381817713,35R
283920.4724899612,2751296.972450438,35R
306815.6210508786,2775672.6600232003,35R
294815.20041466516,2762881.3986625085,35R
277841.7378821078,2744844.999249361,35R
301514.25128114305,2770017.87391388,35R
293119.00871763605,2761076.068023914,35R
292724.8716060701,2760656.6639800216,35R
293382.2326658912,2761356.1860315697,35R
260547.96197532883,2726534.2056051493,35R
278059.2701190029,2745075.745846288,35R
293188.51154685405,2761150.030112977,35R
